eval_time,anc_time,anc_state,eval_state,proportion,hpdl,hpdu
2022-03-05,2022-02-19,Mexico,San Diego,0.10042496666090696,0.0,0.2222222222222222
2022-03-05,2022-02-19,Los Angeles,San Diego,0.15227325516731427,0.0,0.36363636363636365
2022-03-05,2022-02-19,San Diego,San Diego,0.28169423218328826,0.0,0.5
2022-03-05,2022-02-19,Baja California,San Diego,0.04998871564236657,0.0,0.16666666666666666
2022-03-05,2022-02-19,Rest of World,Baja California,0.1020329832553039,0.0,0.5
2022-03-05,2022-02-19,United States,Baja California,0.22270234931882407,0.0,1.0
2022-03-05,2022-02-19,Mexico,Baja California,0.16165802016112024,0.0,1.0
2022-03-05,2022-02-19,Los Angeles,Baja California,0.04581593487705091,0.0,0.3333333333333333
2022-03-05,2022-02-19,San Diego,Baja California,0.0949502298705133,0.0,0.5
2022-03-05,2022-02-19,Baja California,Baja California,0.3728404825171876,0.0,1.0
2022-02-19,2022-02-04,Rest of World,Rest of World,0.28274691544575975,0.0,0.75
2022-02-19,2022-02-04,United States,Rest of World,0.22010364437284893,0.0,0.6666666666666666
2022-02-19,2022-02-04,Mexico,Rest of World,0.02378335653318658,0.0,0.2
2022-02-19,2022-02-04,Los Angeles,Rest of World,0.35660165614278455,0.0,1.0
2022-02-19,2022-02-04,San Diego,Rest of World,0.10804684966819568,0.0,0.6666666666666666
2022-02-19,2022-02-04,Baja California,Rest of World,0.008717577837224336,0.0,0.0
2022-02-19,2022-02-04,Rest of World,United States,0.0857541554214009,0.0,0.25
2022-02-19,2022-02-04,United States,United States,0.5515635465804487,0.25,0.8461538461538461
2022-02-19,2022-02-04,Mexico,United States,0.04705327925860181,0.0,0.18181818181818182
2022-02-19,2022-02-04,Los Angeles,United States,0.17141810787157644,0.0,0.38461538461538464
2022-02-19,2022-02-04,San Diego,United States,0.07528962218610387,0.0,0.25
2022-02-19,2022-02-04,Baja California,United States,0.0689212886818684,0.0,0.22727272727272727
2022-02-19,2022-02-04,Rest of World,Mexico,0.027939045927053922,0.0,0.25
2022-02-19,2022-02-04,United States,Mexico,0.05258875035690492,0.0,0.3333333333333333
2022-02-19,2022-02-04,Mexico,Mexico,0.5821420640208116,0.25,1.0
2022-02-19,2022-02-04,Los Angeles,Mexico,0.02790758541924431,0.0,0.25
2022-02-19,2022-02-04,San Diego,Mexico,0.02111105823630807,0.0,0.2
2022-02-19,2022-02-04,Baja California,Mexico,0.28831149603967726,0.0,0.6666666666666666
2022-02-19,2022-02-04,Rest of World,Los Angeles,0.04521302215327951,0.0,0.10810810810810811
2022-02-19,2022-02-04,United States,Los Angeles,0.17473201187927304,0.02631578947368421,0.3333333333333333
2022-02-19,2022-02-04,Mexico,Los Angeles,0.01028533005247968,0.0,0.0425531914893617
2022-02-19,2022-02-04,Los Angeles,Los Angeles,0.6809802072615437,0.5121951219512195,0.8529411764705882
2022-02-19,2022-02-04,San Diego,Los Angeles,0.07352066806549984,0.0,0.16279069767441862
2022-02-19,2022-02-04,Baja California,Los Angeles,0.015268760587924365,0.0,0.06060606060606061
2022-02-19,2022-02-04,Rest of World,San Diego,0.07540984585951638,0.0,0.15384615384615385
2022-02-19,2022-02-04,United States,San Diego,0.2979927745802376,0.16666666666666666,0.45161290322580644
2022-02-19,2022-02-04,Mexico,San Diego,0.07951975211062799,0.0,0.14814814814814814
2022-02-19,2022-02-04,Los Angeles,San Diego,0.16511731645431255,0.0625,0.2962962962962963
2022-02-19,2022-02-04,San Diego,San Diego,0.2655559117190306,0.11764705882352941,0.42424242424242425
2022-02-19,2022-02-04,Baja California,San Diego,0.11640439927627505,0.030303030303030304,0.21428571428571427
2022-02-19,2022-02-04,Rest of World,Baja California,0.036261254355364037,0.0,0.25
2022-02-19,2022-02-04,United States,Baja California,0.13405185426173916,0.0,0.5
2022-02-19,2022-02-04,Mexico,Baja California,0.09269584887391252,0.0,0.3333333333333333
2022-02-19,2022-02-04,Los Angeles,Baja California,0.10326064704873103,0.0,0.4
2022-02-19,2022-02-04,San Diego,Baja California,0.05823483482589779,0.0,0.3333333333333333
2022-02-19,2022-02-04,Baja California,Baja California,0.5754955606343555,0.0,1.0
2022-02-04,2022-01-21,Rest of World,Rest of World,0.3545872652619125,0.0,0.875
2022-02-04,2022-01-21,United States,Rest of World,0.16838901897566871,0.0,0.5
2022-02-04,2022-01-21,Mexico,Rest of World,0.03841867672432917,0.0,0.25
2022-02-04,2022-01-21,Los Angeles,Rest of World,0.32574911259309547,0.0,1.0
2022-02-04,2022-01-21,San Diego,Rest of World,0.09727382398620707,0.0,0.5
2022-02-04,2022-01-21,Baja California,Rest of World,0.015582102458787094,0.0,0.15384615384615385
2022-02-04,2022-01-21,Rest of World,United States,0.08405602529583206,0.0,0.21428571428571427
2022-02-04,2022-01-21,United States,United States,0.5465548102397362,0.2857142857142857,0.8333333333333334
2022-02-04,2022-01-21,Mexico,United States,0.08008219818395299,0.0,0.2222222222222222
2022-02-04,2022-01-21,Los Angeles,United States,0.14031109873845482,0.0,0.3076923076923077
2022-02-04,2022-01-21,San Diego,United States,0.05925254208714565,0.0,0.18181818181818182
2022-02-04,2022-01-21,Baja California,United States,0.08974332545487831,0.0,0.25
2022-02-04,2022-01-21,Rest of World,Mexico,0.018314837135623277,0.0,0.16666666666666666
2022-02-04,2022-01-21,United States,Mexico,0.05711298026911149,0.0,0.2857142857142857
2022-02-04,2022-01-21,Mexico,Mexico,0.6703547332255646,0.3333333333333333,1.0
2022-02-04,2022-01-21,Los Angeles,Mexico,0.04684312217329422,0.0,0.25
2022-02-04,2022-01-21,San Diego,Mexico,0.017839459378433394,0.0,0.16666666666666666
2022-02-04,2022-01-21,Baja California,Mexico,0.1895348678179732,0.0,0.5
2022-02-04,2022-01-21,Rest of World,Los Angeles,0.027288077392371775,0.0,0.09523809523809523
2022-02-04,2022-01-21,United States,Los Angeles,0.17860094742591046,0.0,0.34615384615384615
2022-02-04,2022-01-21,Mexico,Los Angeles,0.031883887096371966,0.0,0.1
2022-02-04,2022-01-21,Los Angeles,Los Angeles,0.655871723479101,0.43333333333333335,0.8846153846153846
2022-02-04,2022-01-21,San Diego,Los Angeles,0.0688560894374981,0.0,0.17647058823529413
2022-02-04,2022-01-21,Baja California,Los Angeles,0.03749927516874668,0.0,0.1111111111111111
2022-02-04,2022-01-21,Rest of World,San Diego,0.061778666770952284,0.015873015873015872,0.11764705882352941
2022-02-04,2022-01-21,United States,San Diego,0.2553485179170394,0.15555555555555556,0.35714285714285715
2022-02-04,2022-01-21,Mexico,San Diego,0.09784447576337978,0.034482758620689655,0.16129032258064516
2022-02-04,2022-01-21,Los Angeles,San Diego,0.13232645713645327,0.05454545454545454,0.21739130434782608
2022-02-04,2022-01-21,San Diego,San Diego,0.31400797851953566,0.20689655172413793,0.42857142857142855
2022-02-04,2022-01-21,Baja California,San Diego,0.13869390389263975,0.06779661016949153,0.21153846153846154
2022-02-04,2022-01-21,Rest of World,Baja California,0.03069763149770161,0.0,0.16666666666666666
2022-02-04,2022-01-21,United States,Baja California,0.15345041266469767,0.0,0.4166666666666667
2022-02-04,2022-01-21,Mexico,Baja California,0.2200505090080759,0.0,0.5
2022-02-04,2022-01-21,Los Angeles,Baja California,0.08253056947482544,0.0,0.2857142857142857
2022-02-04,2022-01-21,San Diego,Baja California,0.051088215913166826,0.0,0.2222222222222222
2022-02-04,2022-01-21,Baja California,Baja California,0.4621826614415326,0.0,0.7777777777777778
2022-01-21,2022-01-07,Rest of World,Rest of World,0.3226149723985006,0.0,0.7777777777777778
2022-01-21,2022-01-07,United States,Rest of World,0.13082499405678794,0.0,0.5
2022-01-21,2022-01-07,Mexico,Rest of World,0.04003694885004617,0.0,0.25
2022-01-21,2022-01-07,Los Angeles,Rest of World,0.3689796771043061,0.0,1.0
2022-01-21,2022-01-07,San Diego,Rest of World,0.09971711628925002,0.0,0.4
2022-01-21,2022-01-07,Baja California,Rest of World,0.03782629130110932,0.0,0.25
2022-01-21,2022-01-07,Rest of World,United States,0.06628072727380174,0.0,0.16666666666666666
2022-01-21,2022-01-07,United States,United States,0.5507484393636224,0.3333333333333333,0.75
2022-01-21,2022-01-07,Mexico,United States,0.08527747338200105,0.0,0.2
2022-01-21,2022-01-07,Los Angeles,United States,0.12464471336530564,0.0,0.2692307692307692
2022-01-21,2022-01-07,San Diego,United States,0.0887504519619651,0.0,0.2
2022-01-21,2022-01-07,Baja California,United States,0.08429819465330414,0.0,0.20833333333333334
2022-01-21,2022-01-07,Rest of World,Mexico,0.009503092003751813,0.0,0.08333333333333333
2022-01-21,2022-01-07,United States,Mexico,0.03981293967644589,0.0,0.16666666666666666
2022-01-21,2022-01-07,Mexico,Mexico,0.8180619734129344,0.631578947368421,1.0
2022-01-21,2022-01-07,Los Angeles,Mexico,0.02327811219015844,0.0,0.1111111111111111
2022-01-21,2022-01-07,San Diego,Mexico,0.011754522559393616,0.0,0.08333333333333333
2022-01-21,2022-01-07,Baja California,Mexico,0.09758936015731572,0.0,0.25
2022-01-21,2022-01-07,Rest of World,Los Angeles,0.029495669291225962,0.0,0.11538461538461539
2022-01-21,2022-01-07,United States,Los Angeles,0.21275049427725098,0.0,0.4166666666666667
2022-01-21,2022-01-07,Mexico,Los Angeles,0.04484120395095694,0.0,0.15
2022-01-21,2022-01-07,Los Angeles,Los Angeles,0.5627058069136691,0.2727272727272727,0.8260869565217391
2022-01-21,2022-01-07,San Diego,Los Angeles,0.0938702449019548,0.0,0.25
2022-01-21,2022-01-07,Baja California,Los Angeles,0.05633658066494219,0.0,0.16666666666666666
2022-01-21,2022-01-07,Rest of World,San Diego,0.05410148639708617,0.02127659574468085,0.09219858156028368
2022-01-21,2022-01-07,United States,San Diego,0.21802626863316754,0.152,0.291044776119403
2022-01-21,2022-01-07,Mexico,San Diego,0.07200953423029426,0.029411764705882353,0.11428571428571428
2022-01-21,2022-01-07,Los Angeles,San Diego,0.14675100122514884,0.08181818181818182,0.20869565217391303
2022-01-21,2022-01-07,San Diego,San Diego,0.40570768100631277,0.3228346456692913,0.48672566371681414
2022-01-21,2022-01-07,Baja California,San Diego,0.10340402850799053,0.056,0.1532258064516129
2022-01-21,2022-01-07,Rest of World,Baja California,0.02661977372101261,0.0,0.15
2022-01-21,2022-01-07,United States,Baja California,0.1278834033148698,0.0,0.3333333333333333
2022-01-21,2022-01-07,Mexico,Baja California,0.3353337642430804,0.07142857142857142,0.6
2022-01-21,2022-01-07,Los Angeles,Baja California,0.07245022425836335,0.0,0.25
2022-01-21,2022-01-07,San Diego,Baja California,0.09732174880767655,0.0,0.2857142857142857
2022-01-21,2022-01-07,Baja California,Baja California,0.34039108565499737,0.0,0.5833333333333334
2022-01-07,2021-12-24,Rest of World,Rest of World,0.2041641538142074,0.0,0.5
2022-01-07,2021-12-24,United States,Rest of World,0.0889619897393846,0.0,0.3333333333333333
2022-01-07,2021-12-24,Mexico,Rest of World,0.09173703547651181,0.0,0.3333333333333333
2022-01-07,2021-12-24,Los Angeles,Rest of World,0.41132035614696966,0.0,0.8333333333333334
2022-01-07,2021-12-24,San Diego,Rest of World,0.12568053323397269,0.0,0.375
2022-01-07,2021-12-24,Baja California,Rest of World,0.07813593158895377,0.0,0.3
2022-01-07,2021-12-24,Rest of World,United States,0.08808114031903484,0.0,0.20689655172413793
2022-01-07,2021-12-24,United States,United States,0.4469391134376383,0.21739130434782608,0.6285714285714286
2022-01-07,2021-12-24,Mexico,United States,0.08705674869935989,0.0,0.21212121212121213
2022-01-07,2021-12-24,Los Angeles,United States,0.0911235315858797,0.0,0.2127659574468085
2022-01-07,2021-12-24,San Diego,United States,0.17250866453478095,0.0,0.3333333333333333
2022-01-07,2021-12-24,Baja California,United States,0.11429080142330635,0.0,0.2564102564102564
2022-01-07,2021-12-24,Rest of World,Mexico,0.012721202219499562,0.0,0.07692307692307693
2022-01-07,2021-12-24,United States,Mexico,0.04810937065138232,0.0,0.16666666666666666
2022-01-07,2021-12-24,Mexico,Mexico,0.6813259702626515,0.5,0.8571428571428571
2022-01-07,2021-12-24,Los Angeles,Mexico,0.012090212687141734,0.0,0.07692307692307693
2022-01-07,2021-12-24,San Diego,Mexico,0.013734300900038575,0.0,0.07692307692307693
2022-01-07,2021-12-24,Baja California,Mexico,0.23201894327928638,0.08333333333333333,0.4
2022-01-07,2021-12-24,Rest of World,Los Angeles,0.05910660676481593,0.0,0.16666666666666666
2022-01-07,2021-12-24,United States,Los Angeles,0.17768024295287943,0.0,0.375
2022-01-07,2021-12-24,Mexico,Los Angeles,0.07856251448651078,0.0,0.2222222222222222
2022-01-07,2021-12-24,Los Angeles,Los Angeles,0.32066960124156746,0.0,0.5428571428571428
2022-01-07,2021-12-24,San Diego,Los Angeles,0.24043548490524144,0.0,0.4666666666666667
2022-01-07,2021-12-24,Baja California,Los Angeles,0.1235455496489849,0.0,0.29411764705882354
2022-01-07,2021-12-24,Rest of World,San Diego,0.0426298933757473,0.017699115044247787,0.06451612903225806
2022-01-07,2021-12-24,United States,San Diego,0.12689358265694842,0.08296943231441048,0.1703056768558952
2022-01-07,2021-12-24,Mexico,San Diego,0.06840251103358445,0.03765690376569038,0.10212765957446808
2022-01-07,2021-12-24,Los Angeles,San Diego,0.09306315608446208,0.05928853754940711,0.13106796116504854
2022-01-07,2021-12-24,San Diego,San Diego,0.5526907493135704,0.4896265560165975,0.6118143459915611
2022-01-07,2021-12-24,Baja California,San Diego,0.11632010753568743,0.07555555555555556,0.15458937198067632
2022-01-07,2021-12-24,Rest of World,Baja California,0.023205212089757864,0.0,0.13333333333333333
2022-01-07,2021-12-24,United States,Baja California,0.12301859887678307,0.0,0.3333333333333333
2022-01-07,2021-12-24,Mexico,Baja California,0.37589925070501706,0.08333333333333333,0.75
2022-01-07,2021-12-24,Los Angeles,Baja California,0.05003147872146575,0.0,0.2
2022-01-07,2021-12-24,San Diego,Baja California,0.13663177884670788,0.0,0.375
2022-01-07,2021-12-24,Baja California,Baja California,0.2912136807602683,0.0,0.5625
2021-12-24,2021-12-10,Rest of World,Rest of World,0.2160744865718518,0.0,0.5
2021-12-24,2021-12-10,United States,Rest of World,0.1447258639618635,0.0,0.42857142857142855
2021-12-24,2021-12-10,Mexico,Rest of World,0.106972496922696,0.0,0.3333333333333333
2021-12-24,2021-12-10,Los Angeles,Rest of World,0.23096307074366185,0.0,0.6
2021-12-24,2021-12-10,San Diego,Rest of World,0.2580514988469397,0.0,0.6
2021-12-24,2021-12-10,Baja California,Rest of World,0.043212582952987105,0.0,0.23529411764705882
2021-12-24,2021-12-10,Rest of World,United States,0.11846397783819503,0.0,0.2727272727272727
2021-12-24,2021-12-10,United States,United States,0.45370633486525086,0.2,0.7027027027027027
2021-12-24,2021-12-10,Mexico,United States,0.08880321108878973,0.0,0.26666666666666666
2021-12-24,2021-12-10,Los Angeles,United States,0.10548009247251466,0.0,0.25
2021-12-24,2021-12-10,San Diego,United States,0.1560743907003644,0.0,0.36363636363636365
2021-12-24,2021-12-10,Baja California,United States,0.07747199303488524,0.0,0.21052631578947367
2021-12-24,2021-12-10,Rest of World,Mexico,0.03095735200707299,0.0,0.1111111111111111
2021-12-24,2021-12-10,United States,Mexico,0.04093255485789752,0.0,0.14814814814814814
2021-12-24,2021-12-10,Mexico,Mexico,0.5684977426886729,0.3793103448275862,0.7368421052631579
2021-12-24,2021-12-10,Los Angeles,Mexico,0.09177974414172134,0.0,0.17647058823529413
2021-12-24,2021-12-10,San Diego,Mexico,0.048012447854123404,0.0,0.14285714285714285
2021-12-24,2021-12-10,Baja California,Mexico,0.21982015845051195,0.05555555555555555,0.35714285714285715
2021-12-24,2021-12-10,Rest of World,Los Angeles,0.11021069417593199,0.0,0.2857142857142857
2021-12-24,2021-12-10,United States,Los Angeles,0.2770799875624086,0.0,0.5555555555555556
2021-12-24,2021-12-10,Mexico,Los Angeles,0.05124694554936832,0.0,0.2
2021-12-24,2021-12-10,Los Angeles,Los Angeles,0.21114122964807863,0.0,0.5
2021-12-24,2021-12-10,San Diego,Los Angeles,0.22187944921256395,0.0,0.48148148148148145
2021-12-24,2021-12-10,Baja California,Los Angeles,0.12844169385164864,0.0,0.3333333333333333
2021-12-24,2021-12-10,Rest of World,San Diego,0.02807455339282013,0.011111111111111112,0.04924242424242424
2021-12-24,2021-12-10,United States,San Diego,0.13074524683959265,0.08391608391608392,0.1797752808988764
2021-12-24,2021-12-10,Mexico,San Diego,0.03982719344105063,0.012195121951219513,0.06538461538461539
2021-12-24,2021-12-10,Los Angeles,San Diego,0.08404435052537265,0.04743083003952569,0.125
2021-12-24,2021-12-10,San Diego,San Diego,0.6259576199640023,0.56,0.6903914590747331
2021-12-24,2021-12-10,Baja California,San Diego,0.09135103583716167,0.05622489959839357,0.12663755458515283
2021-12-24,2021-12-10,Rest of World,Baja California,0.013494079537311401,0.0,0.1111111111111111
2021-12-24,2021-12-10,United States,Baja California,0.11126765295335656,0.0,0.36363636363636365
2021-12-24,2021-12-10,Mexico,Baja California,0.2834748105379296,0.0,0.6
2021-12-24,2021-12-10,Los Angeles,Baja California,0.03961870248127173,0.0,0.2
2021-12-24,2021-12-10,San Diego,Baja California,0.09293211256197766,0.0,0.3333333333333333
2021-12-24,2021-12-10,Baja California,Baja California,0.4592126419281531,0.14285714285714285,0.8
2021-12-10,2021-11-26,Rest of World,Rest of World,0.22460055445871085,0.0,0.5
2021-12-10,2021-11-26,United States,Rest of World,0.14158962314279186,0.0,0.4
2021-12-10,2021-11-26,Mexico,Rest of World,0.08401705433998825,0.0,0.2631578947368421
2021-12-10,2021-11-26,Los Angeles,Rest of World,0.0942116341125509,0.0,0.3
2021-12-10,2021-11-26,San Diego,Rest of World,0.42737179728061236,0.0,0.7647058823529411
2021-12-10,2021-11-26,Baja California,Rest of World,0.028209336665345686,0.0,0.15789473684210525
2021-12-10,2021-11-26,Rest of World,United States,0.11131891972211763,0.0,0.23076923076923078
2021-12-10,2021-11-26,United States,United States,0.4361201654676991,0.25,0.6428571428571429
2021-12-10,2021-11-26,Mexico,United States,0.03254865117867153,0.0,0.13636363636363635
2021-12-10,2021-11-26,Los Angeles,United States,0.2002256363244005,0.047619047619047616,0.35714285714285715
2021-12-10,2021-11-26,San Diego,United States,0.11682879272060483,0.0,0.30434782608695654
2021-12-10,2021-11-26,Baja California,United States,0.10295783458650651,0.0,0.23076923076923078
2021-12-10,2021-11-26,Rest of World,Mexico,0.014116555252259548,0.0,0.07407407407407407
2021-12-10,2021-11-26,United States,Mexico,0.04405527915901055,0.0,0.125
2021-12-10,2021-11-26,Mexico,Mexico,0.6128592569809685,0.44,0.8
2021-12-10,2021-11-26,Los Angeles,Mexico,0.024603947083804218,0.0,0.09523809523809523
2021-12-10,2021-11-26,San Diego,Mexico,0.04460104662713308,0.0,0.14285714285714285
2021-12-10,2021-11-26,Baja California,Mexico,0.2597639148968242,0.11764705882352941,0.4166666666666667
2021-12-10,2021-11-26,Rest of World,Los Angeles,0.1114861705625744,0.0,0.2857142857142857
2021-12-10,2021-11-26,United States,Los Angeles,0.19779105681476236,0.0,0.4444444444444444
2021-12-10,2021-11-26,Mexico,Los Angeles,0.023923812152746506,0.0,0.14285714285714285
2021-12-10,2021-11-26,Los Angeles,Los Angeles,0.3178910917507183,0.06666666666666667,0.6
2021-12-10,2021-11-26,San Diego,Los Angeles,0.14194087438392913,0.0,0.4
2021-12-10,2021-11-26,Baja California,Los Angeles,0.20696699433526944,0.0,0.4444444444444444
2021-12-10,2021-11-26,Rest of World,San Diego,0.01604284084111386,0.0,0.037037037037037035
2021-12-10,2021-11-26,United States,San Diego,0.10562714544972751,0.046875,0.17567567567567569
2021-12-10,2021-11-26,Mexico,San Diego,0.028253417704501755,0.0,0.05982905982905983
2021-12-10,2021-11-26,Los Angeles,San Diego,0.08246038564703541,0.028037383177570093,0.14102564102564102
2021-12-10,2021-11-26,San Diego,San Diego,0.682618294445262,0.5877862595419847,0.773972602739726
2021-12-10,2021-11-26,Baja California,San Diego,0.08499791591235946,0.03816793893129771,0.13675213675213677
2021-12-10,2021-11-26,Rest of World,Baja California,0.010074097479310621,0.0,0.034482758620689655
2021-12-10,2021-11-26,United States,Baja California,0.024020629221759435,0.0,0.07894736842105263
2021-12-10,2021-11-26,Mexico,Baja California,0.09429031062617933,0.02564102564102564,0.17647058823529413
2021-12-10,2021-11-26,Los Angeles,Baja California,0.008475432099860411,0.0,0.03571428571428571
2021-12-10,2021-11-26,San Diego,Baja California,0.06604396394795403,0.0,0.12903225806451613
2021-12-10,2021-11-26,Baja California,Baja California,0.797095566624936,0.6842105263157895,0.9090909090909091
2021-11-26,2021-11-12,Rest of World,Rest of World,0.4050706072811459,0.1,0.7777777777777778
2021-11-26,2021-11-12,United States,Rest of World,0.06973043472556993,0.0,0.21739130434782608
2021-11-26,2021-11-12,Mexico,Rest of World,0.06138696998566597,0.0,0.2
2021-11-26,2021-11-12,Los Angeles,Rest of World,0.026781054954430655,0.0,0.12
2021-11-26,2021-11-12,San Diego,Rest of World,0.4147924402854924,0.0,0.7
2021-11-26,2021-11-12,Baja California,Rest of World,0.022238492767695184,0.0,0.1
2021-11-26,2021-11-12,Rest of World,United States,0.07665285238108634,0.020833333333333332,0.14285714285714285
2021-11-26,2021-11-12,United States,United States,0.4270930333831065,0.3181818181818182,0.5384615384615384
2021-11-26,2021-11-12,Mexico,United States,0.011151492054155858,0.0,0.05128205128205128
2021-11-26,2021-11-12,Los Angeles,United States,0.23283649744939375,0.1388888888888889,0.3333333333333333
2021-11-26,2021-11-12,San Diego,United States,0.13444850625701482,0.047619047619047616,0.24
2021-11-26,2021-11-12,Baja California,United States,0.1178176184752428,0.021739130434782608,0.2
2021-11-26,2021-11-12,Rest of World,Mexico,0.03130630489550634,0.0,0.07142857142857142
2021-11-26,2021-11-12,United States,Mexico,0.02253634558468385,0.0,0.07142857142857142
2021-11-26,2021-11-12,Mexico,Mexico,0.5293091706613351,0.38461538461538464,0.6666666666666666
2021-11-26,2021-11-12,Los Angeles,Mexico,0.007881043020928456,0.0,0.04
2021-11-26,2021-11-12,San Diego,Mexico,0.031122616313037452,0.0,0.09090909090909091
2021-11-26,2021-11-12,Baja California,Mexico,0.3778445195245089,0.23076923076923078,0.5
2021-11-26,2021-11-12,Rest of World,Los Angeles,0.08347442210345038,0.0,0.2222222222222222
2021-11-26,2021-11-12,United States,Los Angeles,0.16883623606119266,0.0,0.3333333333333333
2021-11-26,2021-11-12,Mexico,Los Angeles,0.011185454943868326,0.0,0.07692307692307693
2021-11-26,2021-11-12,Los Angeles,Los Angeles,0.3726614093947912,0.13333333333333333,0.6
2021-11-26,2021-11-12,San Diego,Los Angeles,0.15053494464616188,0.0,0.3333333333333333
2021-11-26,2021-11-12,Baja California,Los Angeles,0.21330753285053553,0.0,0.42105263157894735
2021-11-26,2021-11-12,Rest of World,San Diego,0.026661634464998658,0.0,0.075
2021-11-26,2021-11-12,United States,San Diego,0.09772908038276551,0.016666666666666666,0.2
2021-11-26,2021-11-12,Mexico,San Diego,0.027321851250138383,0.0,0.08620689655172414
2021-11-26,2021-11-12,Los Angeles,San Diego,0.09440866188285385,0.015625,0.18055555555555555
2021-11-26,2021-11-12,San Diego,San Diego,0.5935969456673799,0.4,0.7857142857142857
2021-11-26,2021-11-12,Baja California,San Diego,0.16028182635186375,0.04878048780487805,0.28205128205128205
2021-11-26,2021-11-12,Rest of World,Baja California,0.007887048559663427,0.0,0.024390243902439025
2021-11-26,2021-11-12,United States,Baja California,0.011848238062959392,0.0,0.0392156862745098
2021-11-26,2021-11-12,Mexico,Baja California,0.05878122316957764,0.0,0.1111111111111111
2021-11-26,2021-11-12,Los Angeles,Baja California,0.011475711511468966,0.0,0.041666666666666664
2021-11-26,2021-11-12,San Diego,Baja California,0.04483237731486962,0.0,0.09259259259259259
2021-11-26,2021-11-12,Baja California,Baja California,0.8651754013814608,0.7704918032786885,0.9387755102040817
2021-11-12,2021-10-29,Rest of World,Rest of World,0.38648078330003544,0.0,0.7142857142857143
2021-11-12,2021-10-29,United States,Rest of World,0.059528446886346426,0.0,0.2
2021-11-12,2021-10-29,Mexico,Rest of World,0.08750367193563977,0.0,0.25
2021-11-12,2021-10-29,Los Angeles,Rest of World,0.0321285773767772,0.0,0.14285714285714285
2021-11-12,2021-10-29,San Diego,Rest of World,0.41101021985896974,0.0,0.6923076923076923
2021-11-12,2021-10-29,Baja California,Rest of World,0.02334830064223152,0.0,0.12
2021-11-12,2021-10-29,Rest of World,United States,0.07749104405287409,0.01694915254237288,0.13636363636363635
2021-11-12,2021-10-29,United States,United States,0.48985255532775573,0.4,0.5925925925925926
2021-11-12,2021-10-29,Mexico,United States,0.01967842125183609,0.0,0.05357142857142857
2021-11-12,2021-10-29,Los Angeles,United States,0.20223254819357342,0.125,0.28888888888888886
2021-11-12,2021-10-29,San Diego,United States,0.10173733133751511,0.034482758620689655,0.17721518987341772
2021-11-12,2021-10-29,Baja California,United States,0.10900809983644558,0.03571428571428571,0.1791044776119403
2021-11-12,2021-10-29,Rest of World,Mexico,0.030424851330173336,0.0,0.10714285714285714
2021-11-12,2021-10-29,United States,Mexico,0.018102621785447005,0.0,0.0625
2021-11-12,2021-10-29,Mexico,Mexico,0.5084096577826597,0.375,0.6470588235294118
2021-11-12,2021-10-29,Los Angeles,Mexico,0.007548146487209679,0.0,0.03571428571428571
2021-11-12,2021-10-29,San Diego,Mexico,0.02783665390000896,0.0,0.07894736842105263
2021-11-12,2021-10-29,Baja California,Mexico,0.40767806871450135,0.26666666666666666,0.5517241379310345
2021-11-12,2021-10-29,Rest of World,Los Angeles,0.09176986999706152,0.0,0.25
2021-11-12,2021-10-29,United States,Los Angeles,0.14840668575999694,0.0,0.2857142857142857
2021-11-12,2021-10-29,Mexico,Los Angeles,0.011082410612410084,0.0,0.06666666666666667
2021-11-12,2021-10-29,Los Angeles,Los Angeles,0.3640354275510533,0.15789473684210525,0.5789473684210527
2021-11-12,2021-10-29,San Diego,Los Angeles,0.1510296492800885,0.0,0.29411764705882354
2021-11-12,2021-10-29,Baja California,Los Angeles,0.23367595679938966,0.0,0.4166666666666667
2021-11-12,2021-10-29,Rest of World,San Diego,0.07106844662030047,0.0,0.175
2021-11-12,2021-10-29,United States,San Diego,0.1022070247565361,0.0,0.1951219512195122
2021-11-12,2021-10-29,Mexico,San Diego,0.03310676434283396,0.0,0.10810810810810811
2021-11-12,2021-10-29,Los Angeles,San Diego,0.14534967779457683,0.03125,0.2647058823529412
2021-11-12,2021-10-29,San Diego,San Diego,0.30356690575082085,0.09375,0.53125
2021-11-12,2021-10-29,Baja California,San Diego,0.34470118073493183,0.16216216216216217,0.55
2021-11-12,2021-10-29,Rest of World,Baja California,0.007048369247450785,0.0,0.03076923076923077
2021-11-12,2021-10-29,United States,Baja California,0.00912821831681337,0.0,0.03278688524590164
2021-11-12,2021-10-29,Mexico,Baja California,0.05609222089785395,0.014492753623188406,0.11666666666666667
2021-11-12,2021-10-29,Los Angeles,Baja California,0.01412695288692929,0.0,0.045454545454545456
2021-11-12,2021-10-29,San Diego,Baja California,0.038418992711578066,0.0,0.07936507936507936
2021-11-12,2021-10-29,Baja California,Baja California,0.8751852459393747,0.7931034482758621,0.9491525423728814
2021-10-29,2021-10-15,Rest of World,Rest of World,0.614471889908081,0.14285714285714285,1.0
2021-10-29,2021-10-15,United States,Rest of World,0.049247721047286794,0.0,0.2
2021-10-29,2021-10-15,Mexico,Rest of World,0.09132461119828185,0.0,0.25
2021-10-29,2021-10-15,Los Angeles,Rest of World,0.04892874723283799,0.0,0.25
2021-10-29,2021-10-15,San Diego,Rest of World,0.1586722204010186,0.0,0.5
2021-10-29,2021-10-15,Baja California,Rest of World,0.03735481021249378,0.0,0.2
