date_range_start,California,Arizona,Texas,Nevada,Washington,Florida,Colorado,Illinois,Utah,New York,Virginia,Oregon,Georgia,Michigan,Ohio,North Carolina,Minnesota,Missouri,Pennsylvania,New Jersey,Tennessee,Hawaii,Indiana,Wisconsin,Idaho,Maryland,New Mexico,Massachusetts,Oklahoma,Kansas,Iowa,Louisiana,Alabama,South Carolina,Nebraska,Arkansas,Connecticut,Kentucky,Mississippi,Montana,Alaska,New Hampshire,South Dakota,Wyoming,North Dakota,Rhode Island,District of Columbia,Maine,Delaware,West Virginia,Vermont,Puerto Rico,Guam,U.S. Virgin Islands,Northern Mariana Islands,American Samoa
2021-04-19,255743.369541,35348.31262,12718.195475,12768.701352,7916.910796,6303.856079,8014.767547,5265.313834,4106.818692,3188.229679,3371.316108,3699.609081,3052.4931500000002,2013.951012,2730.513513,2301.207373,3835.345575,2736.826833,2654.753632,2326.460654,2998.829904,2219.13411,1815.081231,1748.791313,1957.13109,2013.951049,1606.741505,2733.670235,1736.1646640000001,1843.491211,969.095562,1556.234874,1117.458697,852.299023,713.405832,1325.7984700000002,700.779191,609.235956,1527.824898,1180.591983,315.66630100000003,344.076273,445.089484,252.53304300000002,378.79956500000003,397.739544,154.67648,441.932835,167.303138,53.663271,328.29294500000003,12.626652,179.9298,12.626652,0.0,0.0
2021-04-26,257608.892253,36434.693515,14035.936114,10727.907286999998,7299.305025,6597.508224,6538.767674,5385.594914,4485.934656,2955.584798,2686.614219,3425.510378,2232.146693,2603.140588,2093.023958,2893.752436,3193.639229,2451.651399,1499.433723,1935.351566,2127.03172,2244.5131,1598.365428,2402.18559,2213.596994,1490.158866,1740.579728,902.751833,1607.640249,1681.839049,924.393154,1112.981732,1267.562526,1140.80627,578.132176,1038.782949,844.011128,473.017231,1020.233257,1097.523641,148.397566,312.253215,405.001687,284.42866200000003,265.87897499999997,185.496958,234.96281,197.86342000000002,272.062209,49.465855000000005,77.29039900000001,74.198782,123.664635,0.0,0.0,0.0
2021-05-03,258977.35512,32696.138852999997,14568.429123,11689.339432,7144.950917,7373.636376,7452.796665,5154.215765,5104.374015,2237.011734,2477.424506,2219.42055,2371.877403,4195.496455,2357.218117,2867.362324,2820.452498,2348.4225340000003,2330.831373,1679.957714,1759.117981,2442.24208,2269.262228,2128.532774,1721.003802,1442.476761,955.787421,1281.2242880000001,2345.490685,932.332554,838.512917,859.035949,1530.432691,1005.629114,738.829563,888.354588,788.671258,738.8295740000001,990.969817,1407.294425,246.27651699999998,240.412794,536.530991,310.777515,498.416759,211.094167,129.00198,272.663292,293.18633,190.57111,70.36471900000001,0.0,99.68336,29.318633000000002,0.0,0.0
2021-05-10,258730.40901,37748.626224,16935.902568999998,13315.502024000001,9667.628685,11215.304192,7509.4306289999995,5494.7052969999995,6114.385868,3345.6649660000003,3800.504459,3388.401558,3754.715255,4389.659027,3171.666036,3837.135845,2826.720604,2787.036596,2994.614349,2295.565764,2936.614649,2319.98667,3238.823453,2484.827814,2210.092592,1907.883831,1498.833486,1593.464544,1978.093883,1572.096213,1764.410895,1285.150525,2200.934721,1321.781855,1205.782524,1367.571112,970.731255,479.260394,1578.201467,1654.516792,207.577744,366.313679,247.261727,94.631033,170.946383,210.630367,97.68365,235.051284,540.312667,125.157176,85.47319200000001,54.947052,67.15751,12.210456,0.0,0.0
2021-05-17,254906.697432,41458.923444,20700.396692,12338.272799999999,10809.432012,8844.609251,9792.142172,8864.955119,5993.290897,3888.954019,4763.823435,4147.636423,3958.7111029999996,4072.066191,3092.561323,3973.243786,2755.402384,3147.78562,3758.159689,2662.3930370000003,2822.252916,2633.3277199999998,2746.6827909999997,2438.58928,1961.916267,2124.682665,1485.243317,1653.82275,3046.056707,2104.336883,2028.766756,1537.561064,1883.43964,1575.34609,1720.673287,2275.822903,1316.6638229999999,1075.420776,2162.467713,1389.32736,534.803844,424.35523,494.11225,624.9066819999999,302.28043,186.01872600000002,119.16825,552.2431,531.897284,598.7477739999999,133.70096,142.42058699999998,142.4206,0.0,0.0,0.0
2021-05-24,324775.767427,78278.908161,24364.831032000002,16128.986463,14281.130416,9675.198443,9535.375540000001,7358.524315,6593.610705,4647.056211,5192.639847,3975.357805,4636.089726,4265.970179,3660.070835,3295.434541,2889.67383,4054.864949,3202.219242,2681.310326,3300.917779,2533.262546,2571.645263,2047.994631,2670.343768,1924.621545,3569.597115,1436.612077,3594.271841,2242.6501120000003,1041.817914,2415.372554,2083.635841,1474.994809,2492.13807,2226.20037,926.669603,1392.746039,1825.922986,1217.28199,424.952048,408.502291,572.9998539999999,298.837246,515.425707,452.368293,339.96164,356.41139300000003,265.937733,433.176917,43.866016,167.239189,392.05252,0.0,0.0,0.0
2021-05-31,278653.093971,79649.560163,28125.768885,16836.51368,11478.580781999999,10429.172582000001,11529.969297,7735.330155,9606.955607,4825.115066,5668.969208,4311.229446,6393.818519,2983.240977,4184.110424,4887.322175,2472.060043,4673.654067,3253.707054,2074.474901,4416.711289,3594.49435,3727.022757,2712.774897,3202.318515,1417.242324,5547.259752,2407.1482300000002,3851.437158,3410.577447,1968.993147,3099.541415,2355.759705,1682.299091,2485.583373,2550.495246,1065.636404,1138.6622559999998,1966.2885059999999,1752.620251,922.2893740000001,227.19151300000001,822.2169170000001,700.507187,476.020327,216.372884,294.80804,549.04617,327.263977,367.833883,86.54915300000002,97.36779700000001,473.31567,0.0,0.0,0.0
2021-06-07,307967.46610099997,72112.292108,32119.495226,16761.52354,8798.751245,11966.525003,12050.402446,10014.975011999999,12601.198223,3363.488194,5315.038378,4157.528753,5904.97682,3369.080043,5653.344268,5102.54866,3287.998381,5194.813929,3492.1004159999998,2524.713144,4624.446877,3710.181995,3030.774169,2552.672258,3123.039385,1772.611408,4031.712384,2328.998924,3371.875962,3109.059737,2815.4885170000002,2351.366282,2549.876353,1543.346218,2303.835633,2488.3661970000003,701.775191,1607.652322,1484.631967,1649.591069,729.7343520000001,234.85703600000002,578.754835,508.856892,327.122297,268.408033,279.5917,416.59164400000003,405.40795599999996,545.203826,67.10200800000001,11.183668,58.714256,0.0,0.0,0.0
2021-06-14,322879.035548,80510.46241400001,36023.132301,18301.044712,12796.869305,14903.40576,12073.851675,10407.649080000001,8480.508328,4816.4937279999995,5795.01378,6572.393776,6906.721575,4773.003943,5563.974334,6113.0329249999995,5629.209049,4207.636697,4889.882698,2854.017176,4017.368908,4650.68881,3112.2378089999997,3710.222283,3555.28998,2620.259598,4639.816358,2737.13843,3351.431596,2897.5069439999997,2807.8092930000003,3185.626808,3326.968618,2253.314508,1712.410278,2728.98405,1562.914112,1777.6449949999999,1467.7802319999998,1908.114326,771.943683,725.735766,869.795705,1122.5800649999999,554.4947520000001,198.422149,97.85202,858.923293,220.16704199999998,364.22695799999997,141.341802,32.61734,43.489784,0.0,0.0,0.0
2021-06-21,337971.416833,94339.91076999999,43567.905463,21819.373542,18993.862731999998,15620.688036,11307.492648,13266.549784,10084.103674,7144.155738,8043.305682,8550.099400000001,11481.873388,10144.046949,7942.491865,8348.471618,4299.571886,6749.0746389999995,9026.921381,8640.01425,5269.564057,3781.87941,4978.021518,4005.304677,4926.252356999999,4964.398145,4743.697601,7277.66579,5348.580401,4621.086163,2302.369,3239.664784,2386.834627,3018.964288,1356.899111,2822.786183,2719.247698,1498.583382,1130.749292,1760.15433,506.79364999999996,1296.955794,847.380789,765.639873,441.40093,288.817895,253.39682,1147.097442,978.166254,207.076979,0.0,10.898788,0.0,0.0,0.0,0.0
2021-06-28,341908.213903,133169.971652,43762.03509,20801.979683,18205.160214,13096.527186,12715.36784,10376.310499,10518.90252,9778.520994999999,7949.504422,7634.156555,7960.472955,7565.60267,7017.171922,6762.151819,4176.300536,4754.89498,5840.787929,7203.638344999999,5931.279023,3976.12327,4897.486926,3394.786576,3298.811136,3389.3022229999997,4203.7219350000005,4094.035841,5703.680316,5042.821111,2618.757015,2903.9410159999998,2909.4253519999997,2755.864743,1272.359449,2536.492391,2426.80621,1763.204997,685.538484,1244.937897,616.984655,803.451112,567.625878,597.789569,331.800634,397.61233200000004,331.80063,444.228954,419.549546,285.184008,315.347702,10.968616,0.0,0.0,0.0,0.0
2021-07-05,363222.893214,128478.65100700001,44616.183775,20039.403156,16794.980443,12410.189521,15084.429617,10373.055415,11339.422473,9213.94994,6622.693888,7286.569312,7473.953641,5760.72641,5348.481103,7155.400377999999,4414.236892,4880.020559,5233.373671,4885.374448,5468.942375,4256.2987,3445.1927920000003,3338.116103,3046.332071,3897.591796,5846.387706,2858.94788,4631.067247,3865.468872,2802.732579,2698.332758,3458.577334,2585.902278,2114.76481,3204.270248,1536.5506,1533.873742,1913.995995,1260.828135,401.537611,452.39904,420.27604,554.121916,404.214538,513.96817,425.62988,578.21417,425.62987000000004,393.50687,107.07669999999999,0.0,45.507595,0.0,0.0,0.0
2021-07-12,341736.354498,112050.313257,47127.456092,21676.297585,20019.493819,14219.354232,15746.264459,11197.343524,10500.160682,9240.989678,6298.505846,8207.143832,7335.002443,5455.523931,5026.080411,5953.890683,3157.205566,5609.275374,4808.707687,4758.340857,5503.239909,5293.81972,4265.27595,3978.980323,3644.968719,3973.678464,6478.76592,3281.79715,4119.477275,4241.418001,2791.383251,3165.158219,2587.265008,2600.519435,2277.111385,2202.886519,1611.738875,2080.945722,1818.507983,1481.845452,615.005627,424.14180700000003,633.56183,620.3073939999999,678.62687,609.703851,275.69217,466.555981,280.993946,408.236487,21.20709,0.0,10.603545,0.0,0.0,0.0
2021-07-19,375220.220071,98562.21106,45399.516832,24313.189315,26570.954061,14058.417379,17542.493897,15287.327283,11938.353044,8171.081449,7259.142069,5884.737715,6947.367948,6095.185136,4959.807574,6404.361235,4814.312995,4814.312924,4936.424485,4736.36939,5565.169078,8126.913630000001,4840.2941470000005,4645.435253,3380.151728,3551.627513,4905.2470539999995,3299.610099,4952.013213,4437.585802,3520.4500980000003,3858.205539,2699.444814,3671.140932,3102.153047,1748.533517,1634.216345,2148.643704,1974.569782,2177.2230369999997,376.72713899999997,306.577946,293.587351,405.306432,1143.1719770000002,459.866903,296.1855,303.979825,244.22311399999998,519.6236269999999,124.709672,51.962364,0.0,0.0,0.0,0.0
