# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Jun 02 17:20:30 GMT 2021 [seed=1123581]
# -beagle_GPU -beagle_order 4 -seed 1123581 -save_every 10000000 -save_stem 2021-06-02_discrete_only.xml_run1 2021-06-02_discrete_only.xml
state	Location.rates.Arizona.California	Location.rates.Arizona.New Mexico	Location.rates.Arizona.Texas	Location.rates.Arizona.Baja California	Location.rates.Arizona.San Diego	Location.rates.Arizona.United States	Location.rates.Arizona.Mexico	Location.rates.Arizona.Rest of World	Location.rates.California.New Mexico	Location.rates.California.Texas	Location.rates.California.Baja California	Location.rates.California.San Diego	Location.rates.California.United States	Location.rates.California.Mexico	Location.rates.California.Rest of World	Location.rates.New Mexico.Texas	Location.rates.New Mexico.Baja California	Location.rates.New Mexico.San Diego	Location.rates.New Mexico.United States	Location.rates.New Mexico.Mexico	Location.rates.New Mexico.Rest of World	Location.rates.Texas.Baja California	Location.rates.Texas.San Diego	Location.rates.Texas.United States	Location.rates.Texas.Mexico	Location.rates.Texas.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.San Diego.United States	Location.rates.San Diego.Mexico	Location.rates.San Diego.Rest of World	Location.rates.United States.Mexico	Location.rates.United States.Rest of World	Location.rates.Mexico.Rest of World	Location.indicators.Arizona.California	Location.indicators.Arizona.New Mexico	Location.indicators.Arizona.Texas	Location.indicators.Arizona.Baja California	Location.indicators.Arizona.San Diego	Location.indicators.Arizona.United States	Location.indicators.Arizona.Mexico	Location.indicators.Arizona.Rest of World	Location.indicators.California.New Mexico	Location.indicators.California.Texas	Location.indicators.California.Baja California	Location.indicators.California.San Diego	Location.indicators.California.United States	Location.indicators.California.Mexico	Location.indicators.California.Rest of World	Location.indicators.New Mexico.Texas	Location.indicators.New Mexico.Baja California	Location.indicators.New Mexico.San Diego	Location.indicators.New Mexico.United States	Location.indicators.New Mexico.Mexico	Location.indicators.New Mexico.Rest of World	Location.indicators.Texas.Baja California	Location.indicators.Texas.San Diego	Location.indicators.Texas.United States	Location.indicators.Texas.Mexico	Location.indicators.Texas.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.San Diego.United States	Location.indicators.San Diego.Mexico	Location.indicators.San Diego.Rest of World	Location.indicators.United States.Mexico	Location.indicators.United States.Rest of World	Location.indicators.Mexico.Rest of World	Location.nonZeroRates
425000	0.5190070297319569	0.0027156897467636686	3.2823325233002607	0.12705465764341525	0.3958227715639304	0.828765373945375	1.1012128320930412	6.070002662954298	0.11643846086411243	1.8741069529569745	0.7825282097679758	0.6451148090155946	0.7979215772460542	1.4341749672781017	0.36061580334262	0.15584942551562384	0.9630665959278416	0.19619878001272906	0.36424882660893737	0.6116935904393921	0.8258909359407243	0.28627445276851254	0.37429072616657	0.7818377889926019	1.584214944909751	0.7404205754152217	8.850501848142816	1.4899670985029874	3.2381749237844906	0.4060598123087315	5.397602500181215	2.97816472022119	0.4839029615877149	2.0201741998860143	1.4520830322739127	0.20883958276360354	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
425500	0.19974910148197117	0.007902281512277058	5.3517832393533595	0.027220032221362617	0.25363282231617557	1.6844528513100299	1.6810442884796208	1.8970866710334913	0.12507636966336533	1.5864602834292965	0.5561469968416385	1.0886502651997823	0.7855769413352776	0.29067078355975096	0.6347570164093242	0.149399411580142	0.9065299485878991	0.28110044770070036	0.6570372628845411	0.8944266418157061	0.65804475949919	0.17154364674825423	0.46170441297728404	1.03815974156918	1.2557293990499643	0.6174514931407198	8.637684303256094	1.0380541780386252	3.404148747895726	0.11524153052692304	5.153276000805947	2.6578819340134703	0.3303883024060677	2.2038833818040775	1.3526409984095207	0.16284593926596655	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
426000	0.23413141640978455	0.0050153459618852625	5.521724165733399	0.03848827431758032	0.3078985303611119	1.149082628125419	0.9588836276952389	1.6619627089207574	0.308239749024274	1.5138063871317315	0.8866422628331511	1.6095606696224292	0.6494411068887483	0.2562283905591238	0.8125521548846842	0.11818734132610074	1.2711739553486046	0.2687786907779457	0.845325828548436	0.4215337219534226	0.4089216323983227	0.2614138324605324	0.27993591270213275	1.279613767094999	1.405025720431743	0.7098213608347466	8.035395641269051	1.3779398948391384	3.955518509169549	0.05745399752001084	4.809388655110343	2.3074953075019673	0.49102421024913284	2.2319766697271293	1.5024916444353118	0.29262812696284535	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
426500	0.2669659298663748	0.005787723678809662	2.711107666053018	0.049119090344115456	0.4284248605357885	0.7087153656999112	1.2624117428922486	1.2038690003778698	0.4343882154087205	1.4050165531656043	0.979237071883815	0.6269790004775841	0.6868986974293592	0.40055378644574535	0.45943432649867205	0.34504199052893514	1.3144586034195855	0.17679033478687334	1.1713831921041544	0.4830845663191987	0.5959498010752706	0.6003160749294796	0.36414663222246363	1.2156757017333761	0.9513454542606222	0.9585309117102657	7.490241048964257	1.6571793660288046	3.431589172338548	0.06817340739436595	4.379583198819515	2.855998637091143	0.37746701688230555	1.8459157979954781	1.4880791313004027	0.18982981395718035	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
427000	0.37144406010046116	0.008601655065524775	2.589818547737039	0.09577100425327463	0.4292447900110862	0.8418228264707186	1.051503786477482	0.9832968965749327	1.728889872695449	1.9330145771819036	1.02812882190129	0.6649217009925397	0.633180886005189	0.37539044463520876	0.48516322683797664	0.26380773493814486	0.7089940953901299	0.4276856926531775	0.6717728177535368	0.6026713260874292	0.18037724389046247	0.8715530223640788	0.17146508780508563	1.1099211812763405	0.743768947916135	0.7821898608834612	8.548486306041644	2.1272745795535517	3.8184721585613612	0.06626963818529455	4.316531107785232	2.8475936636457404	0.4516843409831509	1.9988967244295064	1.8584282016769131	0.09148467969117498	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
427500	0.812123075851169	0.004824487842134687	1.8918261160242138	0.12512528520321442	0.4466473431945112	0.8461692104335242	2.822215935311525	0.36484615138270043	0.9079609796243083	2.5018782236129677	0.7098933250541648	0.7024754904443722	0.6466901351457016	0.22816535468312288	0.7002352953968595	0.7495599468590762	0.6113689009347703	0.4165987953758875	0.5091530159348338	0.4803903524232513	0.1800405268367063	0.3479200800692357	0.06392249791109463	1.6919338877979095	1.1766600675679353	1.7492899191199707	8.556730548885888	1.2117801133652606	2.797126760894946	0.016928870155731912	5.824419822457542	2.6619190912039308	0.43482973509027034	1.6913868854571872	1.20369374784646	0.128911145892137	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
428000	1.3192958104439454	0.002452230496180578	2.4826376825222773	0.14311409434956898	0.2493921282359196	0.6936774634634345	1.6275232287998989	0.3566727672576468	0.6754290033851251	1.854300494645057	1.0827932468060382	0.7149661294030819	0.5907923153292208	0.13846710768778375	0.4509160456692372	0.5757050014276685	0.587375046834591	0.34062371889333243	0.6530037876969832	0.8798285782509166	0.2543687866440519	0.30493465804990927	0.2317861992017524	1.3446023619302099	1.9900195299913845	1.1514976663655179	6.303186129583187	0.9969222980254668	3.08668178757059	0.02693489472170531	3.6603934754621448	2.1923462922766674	0.6007725223404962	1.786262784128894	0.9601958597959414	0.0993058944922851	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
428500	1.3944708609227847	0.004143861439525311	1.354323015383904	0.09414089575914486	0.283496260720758	0.6200049041477343	0.5324419803312961	0.6721555823359532	1.0090635378831503	1.2990106553861283	0.5254172207592895	0.5408136298126257	0.6892923723669121	0.16613500678838017	0.41742188804223257	0.8634759867706341	0.9970112912204788	0.23744882434583803	0.8923684451359571	0.7485066628728988	0.840916797066097	0.2691982798325945	0.8001726389240978	1.5774132820964306	0.5356084178046007	1.8212064532275782	6.06088287730329	1.0209289047965402	2.3104366094296376	0.0712234954973439	3.294817719699771	2.033440063033765	0.2899659150418747	1.8998502291552264	0.948175245744167	0.11020131442011208	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
429000	0.48402783961528933	0.011834555076764851	1.2490575553103958	0.12519530581455307	0.5699680513808449	0.6554389119060541	0.8603438452115085	0.6889182560177715	0.859232919898177	0.8630352383039531	0.5350462435762562	0.659982364083798	0.8426115835858861	0.06713552743024107	0.26591980953179367	1.400750469107205	0.2309591130081857	0.22870080606616988	0.8275418235503587	0.6340608238197689	0.8073827847880846	0.32142535008176437	0.6577301135887761	1.51831622150008	0.7678085057674805	1.4826060055529804	6.832751952735122	1.324315267161179	2.938105114357466	0.030911159187240543	3.548640174473231	2.5534435194637193	0.6040672094369538	1.7707079714070109	0.7047118617278892	0.2617018245153816	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
429500	0.8401031226374349	0.017931662773529124	0.6502664452347322	0.26584580590023893	0.7458274074618706	0.7393526263402251	0.7161255221254328	1.1788448890325052	1.3293170287321665	3.266903713505064	0.7476089952424599	1.0536117142235468	0.538589777381686	0.05667152389004194	0.16535974945640713	1.4756161622798694	0.3046647257097773	0.18253222850468667	1.0764957987113544	0.7288966824153623	1.4712638791950068	0.8266997996703095	0.7648864854682972	1.4257862624819546	3.5406288515984943	1.37798909298305	7.389415388426705	1.185206392733537	3.6710579851594276	0.1300396152678867	3.9651433662834146	1.6224644479929182	0.29170119938661554	1.6030205551872299	0.8454630514017407	0.32290103623624344	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
430000	1.1664434939620723	0.0340258621324931	0.9189312357597097	0.2594062439242473	0.43468051437479394	0.9119252480315597	0.8701688561943935	2.0141190519137435	1.022492848037416	3.268886223630553	0.5123433724239262	0.524887249035133	0.7940292127684923	0.1057706218778227	0.16804404955280905	3.0886483589442593	0.26854405295422884	0.2760241138209862	0.9579574964887141	0.8835056959246596	0.820881364921866	0.5861426882785067	0.5884461716904242	1.602296045938995	1.7259622984278156	1.1744264676947576	6.209664723388119	0.8453760316549277	2.8482510625249486	0.1839089373672137	3.99576742140386	2.570008888898985	0.4880102138318237	1.503526332246205	0.953845835388176	0.4282389841340257	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
430500	0.7244346160352717	0.10767797597016861	2.0253332522048977	0.33969212954691563	0.31110225336058267	0.3041616904016336	0.9402828288032965	2.478065754271978	1.20015879978707	6.640519461820802	0.4121001254330663	0.5606173108012119	0.5992314595635475	0.08008908298884035	0.5196666253176477	4.700138600883864	0.19291323340163816	0.31320197498008867	0.5580451731697482	1.5046270185348112	0.5280109200157401	1.2414909573248294	0.357918799312819	1.2360665715056864	0.9767089343841842	1.1363895316783488	6.385515976259253	1.5201408254772293	2.5275807153177725	0.23549271094559107	3.794870857038172	1.7849497814915016	0.3638647989803433	1.475271700215985	1.0099397643137091	0.4893317537035528	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
431000	0.6808246491569518	0.10067778189077572	1.7280857285437472	0.09801694308103347	0.16846750733076338	1.0099219119463736	1.5401756123385877	2.1744356898316157	0.8491425309134538	3.6300779093884032	0.47495843156087575	0.8801070424240184	0.5039178087622782	0.2326161446687482	0.4757451441597314	3.2329835174939405	0.20532742969501833	0.4949332099482334	0.5570263980491239	2.4687427992933113	0.6693839774978132	1.5912159982146699	0.5757191539141993	0.7497193193952392	0.9018527390130993	0.8812384818695169	4.908291391865005	1.0023865482255594	2.879428045073063	0.16906620498188724	3.5960800057442954	1.7061712325664966	0.4603570760737634	1.3660266789786721	0.953245951060814	0.38742688557268334	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	21.0
431500	0.46934494179025416	0.07048670904861737	1.9401368159111487	0.0337221580974266	0.3652621132567	0.7313282376772321	0.6523829535247605	1.5273171879911924	1.9729890088428814	1.4067115785798316	0.7550666480838101	0.9806495886269012	0.3023314641362045	0.1877326836054371	0.514309846812556	2.386540326414775	0.3620460970738442	0.1518643963433567	0.7507058542270798	2.8360649572701324	1.4151629312897078	2.0514536365867078	0.24870133297704292	1.0926261907614903	2.200809031535951	1.0740382187812954	4.852629495942488	1.0305949984918663	2.0813624291494994	0.18666227049330691	3.5777313474055106	2.0968540611480155	0.37561949194500904	1.124550260621893	0.88825061078295	0.25331639385718097	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
432000	0.2817576423893956	0.05972607673282883	2.6715439020893554	0.052080976365097974	0.4654977620678922	0.7270001805902976	0.5549994198492794	1.7863439557066212	1.264888687874075	2.3362180716353147	0.25827172599953785	0.6134564770678282	0.6311748782126493	0.11559921326427634	0.7367876274716294	2.098727459125661	0.6880906872633691	0.10740908793666902	0.6592988145266497	3.1621697278757126	1.9353831509789237	1.9748822548710283	0.2624318199016687	0.853559902636532	1.5431148898231213	0.5312843751281615	5.407754397489487	1.1274392883666053	2.796893368197907	0.15538361570128714	3.844898771844706	2.1015011622383333	0.4003229210372393	1.1402756001998697	1.2369674757209264	0.28967249202363843	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	22.0
432500	0.23616219747582542	0.03996223332848947	3.4641408783979255	0.021369459982622657	0.7160567917721478	0.6994328318252604	0.8422262378586387	1.4003538363432746	1.3768586539663705	1.5642352240614754	0.5979434517346035	1.065000898443869	0.7683920042257164	0.2466957464419806	0.35258297853180526	3.2827222770707283	0.5143392442877944	0.4444926408676774	1.151316842782012	0.8356971575888558	4.01407415179238	1.2108272984315793	0.23526197909737642	1.0744620899919097	0.6848597190862888	0.23701426934953854	6.629184402902765	1.5915791735120102	3.776792671503869	0.1314533514397987	4.670509402980751	2.509247279831103	0.18974018875458284	2.1264132622418224	1.16157853008889	0.27289069187611015	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
433000	0.4513111151143549	0.030157312049996186	2.363858306549067	0.035066151590486705	0.5486321695308392	0.5872615526489104	0.8935959174983564	1.522254536897686	2.000139625842516	2.240112537658586	0.35810533193262795	1.0450297659981136	1.0262129932207495	0.0989512539176635	0.379134924971355	1.8773977380861233	1.1949149075263634	0.4034939229777212	0.8905125936285773	2.97435687674815	6.498861655052533	1.4236970037227108	0.2780456967413837	1.677476540657974	0.7961831832745379	0.27158152555385207	7.95322974382807	1.4960487784993939	2.985218969371113	0.07271040392438827	4.3943252943490885	2.286056798264562	0.2166507200543082	1.977002384678623	1.0234174449544107	0.16098476546195664	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
433500	0.434340229125343	0.011348919167899554	2.3178287538592564	0.03648602529109778	0.51573430145422	0.8029182081171076	1.2213812398988322	3.641557474516644	1.5982816732445224	1.3828606311882132	0.6023554923583969	0.9063857723565648	0.8585080538259516	0.09525206909023895	0.3940241400083006	1.2960330595549834	2.037913049463498	0.46955416420870183	1.0762495456108163	2.805457860409478	4.955822993942737	1.0867564761824517	0.35358993237236996	1.1576577042492868	1.1246550528074262	0.5194578126198895	7.621995027268184	1.427388673675827	4.118331438534408	0.22731317307804838	4.440815572830421	2.6156041867136968	0.24233256533368472	2.5675604420614877	1.4090420892157696	0.10793273951631749	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
434000	0.32504204882482146	0.014906160982226947	1.5288321558284814	0.036035191458349596	0.4412810316805741	1.038217508900344	1.1892908661189776	1.6046886295447678	1.665665610449723	3.2197787640103206	0.9800146683108862	1.0001583097881321	0.6181578471033877	0.04724411474723295	0.6726934576267991	1.5561612298836691	1.8052238513612773	0.546469315637654	0.7790846654434449	1.8683073170701858	3.384348940953048	1.2050482796691946	0.45858264314737557	0.9350205048492596	1.3858524532947174	0.4886462590391404	7.901698569666662	1.7939792647005688	3.551718496968233	0.3486653955048508	3.7136666592046703	3.0942634582615702	0.17380242613517838	2.033411352529069	1.4598932166734457	0.10681202240185114	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
434500	0.4781286370359927	0.006629448019500423	1.218719414584359	0.034635761008917444	0.9023572031270644	0.8057523155461653	1.0107315273254553	1.576970313201675	1.1337951305892229	2.0485074735630877	0.572105768586696	0.8503127611973306	0.9388826077956949	0.029643869204353492	1.0743613949312971	0.7406391974018335	1.8846086097142485	0.3882101068674502	0.8437975983212478	0.6471481290812227	3.695609418979785	0.7135272392167803	0.4192440841110078	1.5918236398555892	0.7242076292023077	0.2749055739229211	7.393573907901655	2.0806988861113993	4.821706649505911	0.5078243367503859	5.014150252510998	3.0587917024002036	0.20026507909291316	2.455311537805716	1.5245584882630798	0.1567635648585576	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
435000	0.5447509737603107	0.010134000138389996	1.046537517526739	0.01795820167007319	0.7954489491351273	0.943092846755971	1.9430764716057567	1.2068919662236568	2.8101926111439965	0.9560212014110442	0.5302246008053934	0.7034237113658804	0.9278156859575867	0.025228071963820563	0.4508523424849245	1.0314203735905088	0.7062735229146556	0.3082865439467779	0.6705918929518893	1.8109242811381119	4.116494767699675	0.5994687442865444	0.3787503319211245	1.097202871862322	0.7318340820357828	0.5530909709112336	8.290547193722393	1.3646140474107251	2.852244935332232	0.5473822670019598	4.33561446804172	3.4331158458960087	0.3979847421716764	2.0533372295050354	1.6936173704666704	0.29432646452691075	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
435500	1.4264402966586158	0.021261129303174645	1.3909974553377844	0.027686481862131015	0.25077965470548486	0.7470120847812964	2.019610197673445	4.641099541863539	1.9296178531340096	0.5046489653425784	0.8738846531779229	0.727704681848582	0.640028042430068	0.08016099229395322	0.5534761231637841	0.9219357850645284	1.1694274915163492	0.3663900579432588	0.6163021179014988	2.2516140702889835	3.301152125737417	0.40387803503647246	0.23954484194728046	1.2536268077094668	0.51185403362974	0.8788874947985664	7.636723750514438	1.3990400698510996	3.8514349136685206	2.410920046766769	4.131772452270128	2.8911294531724483	0.4767958876853061	1.285014279469755	1.164778932512505	0.38846986223958635	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
436000	1.2233434669426875	0.019763410223727417	1.0172431167312286	0.011903763271705446	0.548460071524099	0.5959972655600811	1.8881025439617896	4.293728533731098	1.2177899557295664	0.6739333239431452	0.5511079034462018	0.4369034918613257	0.8947617800933533	0.13122181419820916	0.698610789367741	1.9417677406084874	0.9384333401956264	0.2950790163250941	0.718656053434088	3.100196920663018	1.2652388689995293	0.21515112359544433	0.10488164943154474	1.3872148911631812	0.3989410021858307	2.70758649095932	6.166241394758	1.3696212529718907	3.2349649057643286	3.804413401648173	4.299601853186569	2.2028744422506854	0.7207911078117264	1.6674407822405835	1.205807590294012	0.3936673863312447	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
436500	0.9171928949615259	0.008491097205364999	1.3027343157203521	0.015442227501937193	0.35104748464150615	0.8152132911037046	0.9254419240817109	5.229110415683773	3.193173741372942	0.306905141025791	1.04256478393273	0.47479318145224836	0.6317201361233553	0.21646854557849846	1.0853364699176729	0.8099392524908243	1.8649187175464732	0.3680202328985923	0.9366272926473842	1.9239198919323435	1.2671432425145204	0.37923068815161914	0.26610811052011335	0.9909297714922156	0.8314086428529468	1.9603265858066967	6.676748671639448	1.7173929746791443	2.6009644870528317	1.851844550962359	4.223627593345529	1.741287527460904	0.3490722027018308	1.0026743517678607	1.3757451777046992	0.29635733884181764	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
437000	1.6716847129701904	0.013895354972705056	1.2520035536227787	0.06247542589320977	0.3518718429255269	1.1247528530012234	2.375560980838078	4.448568875753362	3.3514739283905155	0.1897575748989992	0.7243117254778036	0.561546134789231	0.6247847529412787	0.23010731821509894	0.7432996131796665	1.6198403873625784	1.5936851736628261	0.24064056313526855	0.5360848750461601	1.6864271329818445	1.258985742032706	0.24406664914731158	0.231693859367049	1.2758330598383691	2.7565907472032283	2.1381300639000242	6.9034048202333365	1.1874288942805868	3.392050019654586	2.2325058886764544	3.9013492799543408	2.4754781182123935	0.28335645545734767	1.8928003440328087	0.8966714481601356	0.32739581710464144	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
437500	1.0863058390501963	0.019203375439865656	2.4941794036874954	0.07679451907781969	0.48503310334384236	0.6159228250005967	5.652419561640243	2.74172637137286	6.391866029576371	0.3342725484790324	1.0447024164542928	0.5735094824858051	0.7380679616634253	0.22046905269440167	0.5728485396332287	2.1813438563607246	1.5958366653990081	0.20932102036577815	0.6836425212083078	0.9899914663970734	2.3295321449678497	0.15261368209221782	0.14606578491180863	1.4781654940336966	2.4497388143104946	1.926129103217084	8.576597648193928	0.65494956714324	3.5814293123072027	3.2355047088756645	5.082755436193841	2.921264545474964	0.7859307309554545	2.3522032924810667	1.2711210678752274	0.18194905492790442	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
438000	0.7042305522748468	0.027764010461921684	2.531569866758825	0.09722924150192794	0.6565338623323042	0.5614813882544349	4.347845238711525	4.454452823784678	1.9878566119198529	0.7094426601037682	1.211108617273564	0.8201533171139885	0.456477115875728	0.40743692285931365	0.7393530556535969	1.6212701478931466	0.8206068922246958	0.2133529406851397	0.5263616632357555	1.5915532913962251	3.2062607845582276	0.27908660728180534	0.4681048185995191	1.5257978017076832	2.6980177997286976	0.7296247151041103	6.232444061903059	1.6426679602432508	3.298952248916775	5.5387334683252085	4.789056099185617	2.7510463334446076	0.5218943216916379	1.8873201728371314	0.9556050026270024	0.4716500134853968	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
