# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Sep 19 17:51:44 GMT 2022 [seed=11235811932]
# -beagle_GPU -beagle_order 4 -seed 11235811932 -save_every 10000000 -save_stem 2022-09-08_exponential_fixed_discrete.xml_run11932 2022-09-08_exponential_fixed_discrete.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Baja California.Los Angeles	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.Rest of World	Location.rates.Los Angeles.San Diego	Location.rates.Los Angeles.United States	Location.rates.Mexico.Rest of World	Location.rates.Mexico.San Diego	Location.rates.Mexico.United States	Location.rates.Rest of World.San Diego	Location.rates.Rest of World.United States	Location.rates.San Diego.United States	Location.indicators.Baja California.Los Angeles	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.Rest of World	Location.indicators.Los Angeles.San Diego	Location.indicators.Los Angeles.United States	Location.indicators.Mexico.Rest of World	Location.indicators.Mexico.San Diego	Location.indicators.Mexico.United States	Location.indicators.Rest of World.San Diego	Location.indicators.Rest of World.United States	Location.indicators.San Diego.United States	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
319000	-5009.4091128846385	-708.2660752023203	-4301.143037682318	1.5441714921435477	1.5441714921435477	217.0	0.7149349332979457	1.3044806579626258	0.08455556848216324	1.450829632065109	0.9210780438765214	0.2826976694230541	0.6577281151977223	2.7786314631808806	1.9624056024598466	0.32444068911496554	0.5055621532417509	0.5652282280483384	0.4444566187420373	1.0536960246019798	2.656375263610245	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
319500	-5022.315500459562	-718.4697910122034	-4303.845709447359	1.5310225647239526	1.5310225647239502	765.0	0.8286605084438419	1.2135467331598444	0.07334092513417004	1.1673169675078772	0.8092928909214749	0.2206450158611442	0.5858298040765292	2.369272302272424	2.194481138241407	0.2046573173793851	0.5700576664255868	0.5600580455567798	0.3530980757973916	0.792146344313317	2.1196084904088157	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1426.0
320000	-4994.528387162873	-676.3139821315722	-4318.214405031301	1.4650010112412484	1.465001011241242	458.0	0.7158661508597646	1.4193634349670203	0.3169309773267553	1.6030182792602126	0.40946434821034255	0.4672134161014663	0.4770744867038821	2.1915438861154666	1.8859237147234325	0.12522886713992512	0.30352495054688994	0.5396184656865107	0.4920588843234152	0.9864967252114993	1.9641284297316035	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1363.0
320500	-4978.3465866735305	-691.3007270671353	-4287.045859606395	1.5079065833239795	1.5079065833239806	390.0	0.8115599447058596	0.969446238683817	0.15407110961038012	1.3383756985238546	0.549675330208627	0.3797761249868375	0.3151452117922618	1.950239161611775	1.862301722179211	0.25848640674542905	0.36555979834290425	0.3635957947026594	0.3847806872473037	0.6846453086019247	1.6212084671337086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1376.0
321000	-5027.146769169217	-702.5230432108972	-4324.6237259583195	1.5345900451600267	1.534590045160022	565.0	0.7676910581789801	0.9325580983493553	0.13966103768989932	1.3518273672893548	0.7753791981325648	0.19384273897668156	0.2757493542951392	1.7873750278548375	1.7150827965429463	0.14730779726509283	0.3803800612402659	0.5453038768892423	0.2551587638650779	1.105075925028022	2.183117064135079	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1390.0
321500	-4979.533938379738	-716.7664480108962	-4262.767490368842	1.5829304717983321	1.5829304717983281	478.0	0.8898458841379998	0.9635567672144516	0.09564516945366754	1.2780717759309677	0.5798567536178102	0.5222980292106494	0.42854962499439614	2.348677461060842	2.127857883810137	0.1698003718200339	0.49856012237183917	0.3768450880518374	0.2773559320030446	0.6994637963460597	1.7992542293737581	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1415.0
322000	-4977.145790073455	-697.3726654429364	-4279.773124630518	1.501341219971848	1.5013412199718537	374.0	0.7725966544011053	1.422503344891639	0.1644872337099272	1.7939619791193617	0.5797940883650639	0.4250890883551521	0.40860245967402525	2.7984889548371927	2.2855290668145156	0.33791866450850294	0.5616383866352417	0.49828060720974626	0.6723286574314569	0.6681459454070342	2.052008186353677	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1364.0
322500	-5029.779504204098	-684.9608152378343	-4344.818688966264	1.4914200311367165	1.4914200311367223	295.0	1.1051595839408728	1.5703860044706852	0.1139211637877208	1.8090500901628683	0.5609506899785566	0.34137120677351046	0.5518551181154794	2.7038748719146644	2.4858191022967433	0.29152774160196987	0.7213064193948996	0.6166321050041254	0.6928716078611132	1.1475961013288605	2.7024560917633274	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1394.0
323000	-5067.102019676456	-714.5527001669954	-4352.5493195094605	1.5720712701891906	1.5720712701891857	955.0	0.8114224443224353	1.350402681018743	0.17530950886431482	1.8333611236945215	0.6885324221408249	0.2583353860715486	0.31191137015504794	2.3623932687992033	1.880779207556403	0.22357808766019985	0.45302651811966493	0.4031861719362198	0.8560968056577347	0.7049321110580787	2.231455718503871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1412.0
323500	-5039.8111403641815	-697.0714986692908	-4342.73964169489	1.5276688374637486	1.527668837463745	523.0	0.9071897196801233	1.236956367123374	0.14978141441234788	1.4318513278195324	0.6419238697325137	0.3823538299448478	0.5550935581304111	1.9726217578021523	2.224172192128574	0.23113123179333644	0.4552143507568216	0.4185968858347467	0.21832162385032242	0.8254693672962374	2.116308208317665	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1411.0
324000	-5003.264426267374	-705.2312749755282	-4298.033151291846	1.5458221263692786	1.5458221263692835	1028.0	0.6547055955578528	1.1935403809193383	0.2829502268108986	1.9225078736220056	0.5979072860363406	0.45167392591078204	0.635964523367234	2.6066984531081236	2.7103277333565226	0.21651993908847392	0.3060561395288029	0.49266442070753286	0.8054964866007158	0.7333569739181025	2.3950588434387434	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1462.0
324500	-4968.292544934681	-691.4602452814585	-4276.832299653222	1.5000313522395736	1.5000313522395767	110.0	0.9329207731582507	1.3467346256365063	0.20415731733596082	1.948119681931999	0.7484492637285587	0.7441478134256659	0.7570844857456522	2.617150091993018	2.2637240260464377	0.1907457688291883	0.39313214563226007	0.42734934496262217	0.599023138127434	0.7920463189068245	2.509597604012943	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1419.0
325000	-5015.748689593883	-690.2122529003315	-4325.536436693551	1.5095160363603064	1.5095160363603086	754.0	0.836637105004474	1.7338895943721473	0.18801838023463854	2.0920425757027687	0.7063601456144372	0.38973309637362596	0.6101248768852883	3.3859627658079137	2.4553579584680776	0.31932348269306565	0.7368278540666882	0.5903918872071872	0.5173231146372819	0.9671958924119214	3.0195702075152866	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1396.0
325500	-5052.79068959538	-681.2950442975706	-4371.4956452978095	1.4524196446557238	1.452419644655718	679.0	1.3628150064999665	2.1458513286722156	0.277105295101756	2.910624659527433	1.0440976997455713	0.650675910309158	1.0661618764770302	4.348292656409496	4.060097638515485	0.1277767744006389	0.5902728725314554	0.9016249306096772	1.1701582331655658	1.188612035068254	4.3416126060707425	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1406.0
326000	-4982.180080195372	-708.2019316735363	-4273.978148521836	1.5562069037434711	1.5562069037434694	551.0	1.542200366608429	1.9621420037037132	0.2505317141183769	2.3550969654299387	0.42155093196934473	0.7253750267202032	0.9869988429441426	3.8844930747769815	2.724547515469693	0.10014430602373357	0.8387504267921565	0.6503192237948697	0.7971422398324173	1.2849505842775188	3.13047984221253	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1378.0
326500	-5027.156275422854	-692.1184212202547	-4335.037854202599	1.5025098076773271	1.5025098076773309	1039.0	1.3113206622163223	1.5896182674928774	0.20305721106563068	2.243378611464163	0.5922181303740536	0.658203969437962	0.7754919957433963	3.3756850802426612	3.207481118533544	0.3506059459161961	0.6940292522492302	0.4930973082214697	0.6589567373834995	0.5071606389973967	3.3279233029306496	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1426.0
327000	-5029.509184809424	-701.6000786043121	-4327.909106205112	1.4789795813672533	1.4789795813672537	727.0	1.6317287487464822	1.9278999140004358	0.3092435989618415	2.426526326073765	0.90933496296194	0.285659265033233	0.49006539975353397	3.6267935857080955	2.9412390968846966	0.4348196437382489	0.8636054530882431	0.668056789155755	1.1006134426026244	0.834631455622723	2.7466598812998986	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1419.0
327500	-5016.191346629038	-687.6383164262196	-4328.553030202818	1.479538016376003	1.479538016376013	1038.0	1.4875352861821483	2.128656051327238	0.21896487785331398	2.184210881095097	1.2791815371823692	0.695871780907767	0.8900710365962817	4.18609984020934	3.6270590027330822	0.23350386740252344	0.5920827570880378	0.7125851830769376	0.5525835104181487	1.384490043841045	3.165481420406722	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1384.0
328000	-4994.590749195746	-717.0646327657577	-4277.526116429988	1.5747070592125785	1.5747070592125765	382.0	0.7457210548310459	1.4061055951207435	0.11853740829582976	2.6071795447918165	0.7717157664112522	0.48433886045966884	0.7547248868063222	3.271253576261075	2.809820391852717	0.3511988952115292	0.5421240666709715	0.6129140011560348	1.0894259646183675	0.9373394434932205	3.3906510968464088	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1423.0
328500	-5015.932966478756	-668.6076372317801	-4347.325329246975	1.4056253533819587	1.4056253533819665	862.0	1.4890508786541194	1.9140957698731953	0.10994441068939428	3.342483237412094	0.9237382823431819	1.2612126269017796	1.087997066488639	4.564169682809691	3.7676962916800747	0.5635031875621265	0.7434653542931557	0.9361065539165062	0.8546700703094368	1.2353909446249625	3.949381624193004	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
329000	-5003.597574966167	-712.2418942420101	-4291.355680724157	1.5720050484561892	1.5720050484561903	1313.0	1.116324237475373	2.4873772950024633	0.09701933797709233	1.8023087604676562	0.8228878802104055	0.7539451519167848	0.30100090965976645	3.2861906743960523	2.9458035474042146	0.2583585118995739	1.072241166212498	0.6374886505673278	1.0980503514379412	0.9954387103146831	3.2510612286192315	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1408.0
329500	-5019.773166346476	-680.7302330491324	-4339.042933297344	1.4495139752560349	1.4495139752560349	671.0	1.2889668901643832	2.0568710596627535	0.20588413858930818	3.0952098175061993	0.7702089055615513	0.47051736735084043	0.4259302829230994	4.271513482707111	3.661683863609348	0.10671158505691697	0.9025538671561757	0.7523533818088755	0.9472445511929565	1.2331450380658484	3.496879576341081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
330000	-4992.829933619483	-667.6910915288466	-4325.138842090637	1.4788160167154887	1.4788160167154938	257.0	1.0893061679258225	1.5058322573897753	0.11715535773468448	1.6817887388140274	0.6152974600350886	0.5624128033590415	0.41346407084311904	2.5343076354298972	2.3992640296457464	0.17739659612832476	0.44681874741227334	0.5392081988708495	0.5439933459397857	0.8893360416462146	3.0666820528899943	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1386.0
330500	-4964.751398837276	-694.9104637297794	-4269.840935107496	1.5002185272603106	1.5002185272603192	1199.0	0.8872902847814992	1.8530286879159255	0.3194731226258547	1.9438827499678655	1.0158840745943383	0.4800069300634149	0.7395853938010369	3.2148357494359723	2.631348137661693	0.13346181881511954	0.8207078462983762	0.7456375194599411	0.7530338098312616	0.9832358237963935	2.4480410823092407	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1370.0
331000	-5016.655646110968	-695.9767668613356	-4320.678879249632	1.521057670702898	1.5210576707028933	297.0	0.9409519763682613	1.21688362751873	0.20312978296539388	1.962551938748249	0.6991101002999394	0.35585359512434833	0.586711539113933	3.3448219079849455	2.62616229930246	0.09769636634569721	0.43933793494443213	0.8062584139210819	0.4848811996623352	0.7944873469564516	2.3911298363847027	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1427.0
331500	-4993.129776892203	-702.6966926678483	-4290.433084224355	1.5164440457952262	1.5164440457952377	932.0	0.874349635539885	1.2203683456138417	0.20241818290240615	2.024641038864204	0.4630029392106708	0.2179986447412079	0.505458979603536	2.742435708154386	2.499700171409202	0.17030669055008316	0.49370197429603113	0.7393991225643787	0.4714910178375931	1.0572275866775382	2.578457615857336	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1426.0
332000	-5084.805978954434	-660.080649484877	-4424.725329469557	1.427308202862851	1.4273082028628479	1031.0	1.3897656323567815	1.5721650264443954	0.2402586274426508	2.0494174757658885	1.0919357175678874	0.3539590009559919	0.9988148889968457	3.168785520679372	3.3614998298277095	0.2821365055704695	0.6546152560391735	0.8573698990655803	0.35950693550365176	1.5724729985162984	3.285905476647148	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1392.0
332500	-5031.987084222814	-682.8382144711642	-4349.14886975165	1.4951185286133164	1.4951185286133186	516.0	1.1882622544556505	1.4913792508104198	0.13415251780148685	1.7112873094136938	0.5997714196914223	0.5598230160710845	0.42522349852851804	2.824173844874422	2.6452866593623527	0.13245535170418601	0.19461045419725193	0.6927952739830986	0.7720906008333364	0.7862110576736995	2.499657807132624	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1448.0
333000	-5005.896501977957	-647.1868997067825	-4358.709602271175	1.406626404662367	1.4066264046623607	489.0	1.2720064082495322	1.720159819292638	0.32047246265627827	1.9206074044410522	0.7609774431604377	0.4131541718822416	0.3438255030642844	2.376671766029863	3.024682779176687	0.26466889690468465	0.24520989297441867	0.7018539448589635	0.4245502101806338	0.8524558500380351	2.1887277110515675	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1367.0
333500	-5018.545732568434	-698.8555806062001	-4319.690151962233	1.5368410059936193	1.5368410059936213	521.0	1.2301653808102269	1.3482478548537429	0.21873059912970377	2.093507468777587	0.6279649862140441	0.6692892821072949	0.6172649125004936	3.42163010212776	2.588750193757576	0.1989185715938798	0.6622368643797852	0.7947302243314636	0.4940856135301986	0.8763073033310834	2.8859464344792083	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
334000	-5001.542170571459	-698.8256834413702	-4302.716487130088	1.4935093030345516	1.493509303034553	350.0	1.08106567511054	2.51377198977993	0.5502553182025562	2.8185110323386073	0.9910703786108452	0.6340977838560843	1.0662325044147272	4.13151282520464	3.761732447858329	0.017520457736106207	0.9245856243515022	1.4761173919625739	0.7577173158583939	1.3292278979154366	4.224359006802913	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1384.0
334500	-4978.848659277369	-674.5213941289624	-4304.327265148407	1.4325617365355692	1.4325617365355683	775.0	1.3577287246636727	2.369623903290369	0.4413892638376077	3.079810552021787	1.0479132944348695	0.6002590384112015	0.7572514392297367	4.176527627708893	3.01738505732591	0.047847949364510096	0.8609079508907462	1.1886965079172715	1.061035940856415	0.9965127441739308	4.197644003491207	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1389.0
335000	-5031.391940162726	-699.8620804453554	-4331.5298597173705	1.5286094580756855	1.5286094580756857	201.0	1.6577897291114028	1.3911791504096953	0.3576947651495228	1.821473620779892	0.7474726927139558	0.5025701312738535	0.5942855916673417	3.3008234274824324	2.840489367809159	0.14686286562587966	0.5652620662660526	0.6294094412428989	0.38821091204133584	1.119134321745228	2.9801442805565044	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
335500	-5055.537549144245	-698.9560563725212	-4356.581492771724	1.5120639715314355	1.5120639715314417	1225.0	1.6255093109379046	2.6220001722138986	0.21688603693357375	2.8078656282491306	1.2700662634248165	0.8503546731879462	0.6692082811980394	4.0246117138393105	4.610484692329544	0.6584730901719481	0.45381910234216	0.975420895903634	0.9302923656967802	1.198505262031657	3.347206031193779	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1446.0
336000	-5003.827851612852	-692.4744210889542	-4311.353430523898	1.4852042632220672	1.4852042632220723	875.0	1.6855551490146243	2.2220055037967676	0.21041477989449195	2.225031012227157	1.3021026192793863	1.0335728761921201	1.1072613568005967	3.7062876271139924	4.132423330085524	0.35002344018333614	0.7754403854421686	0.8589658538374716	0.6019151156111049	1.2800526516992443	3.4477626157221786	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1352.0
336500	-5007.196819450188	-715.0737732580588	-4292.123046192129	1.5604932547918067	1.5604932547917993	1127.0	1.2143571066662626	2.1296500316354208	0.34063240087219376	3.297061098690634	0.8897426488547233	0.7349831198597608	0.7060647902661232	4.51269722854227	3.8074462569568857	0.15687375522777242	0.7415515165971771	1.2092121210555822	0.6937790267151099	1.8208457867287287	3.6880968286467364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1392.0
337000	-4988.472101009605	-691.7809854786874	-4296.691115530917	1.4923939582028787	1.4923939582028831	107.0	1.1024420015290377	2.1575570243901905	0.44911857041814857	2.8037662194897823	1.4066878742607571	0.7484994554563833	0.5929497276876283	3.4925696840862903	4.336405292176778	0.325366644306046	0.6184652150318529	0.8197200557395193	0.6066991587013566	1.1056653291654346	3.051104806064936	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1410.0
337500	-4961.204989825302	-687.1301556858323	-4274.074834139469	1.4724947912086215	1.47249479120862	1277.0	1.827420906732004	2.3064510496809154	0.31045299558075434	2.258712879612372	1.003166463070264	0.8060127546014257	1.0769518043339317	4.148802695848961	3.0427461393024804	0.518887293101853	0.6403505446132968	0.6260225601238494	0.6362507355991077	0.9057312915689703	3.308880263233364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1363.0
338000	-5020.9611320060985	-679.199583725155	-4341.761548280943	1.4650225227236042	1.4650225227236002	1098.0	1.2408257746531974	1.9453182012141885	0.26445565888524347	2.0436233587405046	0.9719129662816267	0.7162341595549302	0.3491868587133806	3.5739652914893947	3.0827337908937817	0.3252800289171727	0.3409439110222119	0.9963238962068238	0.4347179417782079	1.3698569890016314	3.3640646128602705	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1394.0
338500	-4986.681186039883	-703.0832718134982	-4283.597914226385	1.505812376859991	1.5058123768599816	147.0	1.188675506920766	1.923711654226148	0.14891264035202012	2.6395608889489	0.8405478133102995	0.8249726176029625	0.7222762014913225	2.939143883808701	2.9236539075157446	0.20316411034690454	0.7047280746659025	0.9431431238587061	0.8528650199977741	1.050307288571371	3.368980452514099	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1353.0
339000	-5068.883344981261	-670.6115899790617	-4398.271755002199	1.4466410544420392	1.4466410544420427	669.0	0.6360707669009112	1.6094139348951626	0.2143703578684343	1.8227178191875024	0.7536536935282473	0.44421381100968355	0.48109456916176413	2.7711331425153176	2.68252247484987	0.27873650016408585	0.4543785389566215	0.708228310933038	0.6058406644775287	1.0828683043284473	2.6432597581815367	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
339500	-5008.0524467624045	-679.9946088616007	-4328.057837900804	1.4514522647759642	1.4514522647759622	882.0	0.9429391776643092	2.2281471872744607	0.20136984414948783	2.8591986422664095	0.8889356470174992	0.8374358752028347	0.7618005681818972	3.622300186704222	3.65560342882955	0.32108888342528175	0.4403609239130521	0.6103929409890637	0.6191227482015477	1.1434714750967254	3.447496530730767	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1387.0
340000	-5015.444963922913	-677.7955084316187	-4337.649455491294	1.439850585813566	1.4398505858135642	68.0	0.8157187650462244	1.0996602981998114	0.14707639395520525	1.8831088337004618	0.5527385994347076	0.47176406175565455	0.5022365005930549	2.6061322205880857	2.331682351036651	0.3663383330395043	0.4857846693457206	0.6751888347467656	0.357321826321742	1.078713537900298	2.1338416168209973	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1381.0
340500	-5033.323045331284	-696.481276238778	-4336.841769092506	1.5220922511581902	1.5220922511581885	492.0	0.8702060338609651	1.2457897852507565	0.23580456314702256	1.7532391689146407	0.6637767648075831	0.3047648987914447	0.5126315576148193	2.4275479041073633	2.5929978638768656	0.12759002520068874	0.5187031654456646	0.5059576118146698	0.3775351471311471	0.8109577954370926	2.256437857005623	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
341000	-5032.628240182326	-682.2903981861066	-4350.33784199622	1.4406489124854502	1.4406489124854454	808.0	1.0909699833626236	1.5606084686968094	0.26868700323591227	2.4563265875839133	0.6366073046765721	0.4370076445534942	0.4219391585202518	3.4497340962237515	2.6887222333490484	0.20234510101506034	0.481940135342867	0.576322386282061	0.8926723404501847	0.7744153959834883	2.695257656004724	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1428.0
341500	-4987.181509906393	-668.4947988832441	-4318.686711023149	1.4539728802130798	1.45397288021307	1170.0	1.1284444418166555	1.7105172178054264	0.35135602746071837	1.6090085927668367	0.9567822567592847	0.46547572283880273	0.8012453868577218	2.9753321728296047	3.119098178105688	0.1917946867772009	0.5579283442462729	0.613609651051182	0.5721368343067005	1.099999695959169	2.895166548552038	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1369.0
